Time,Slider Position (mm),Slider Position (%),Stiffness (Nm/rad),Joint Angle (deg),Joint Angle Velocity (deg/s),Vertical Acceleration,Desired Position [mm],Motor Encoder (cts),Motor Current,inSwing
3.276301145553589,7.32,12.85,236.73399999999998,-1.38427734375,0.09521484375,-5.021957918555795,0,92108,-0.022595713957135815,False
3.283334970474243,7.32,12.85,236.73399999999998,-1.42822265625,0.0439453125,-5.025447354114461,0,92108,-0.005525853145305949,False
3.2903847694396973,7.32,12.85,236.73399999999998,-1.494140625,-0.0146484375,-5.011880177344485,0,92108,-0.03275175363445832,False
3.2975821495056152,7.32,12.85,236.73399999999998,-1.494140625,-0.03662109375,-5.015465445428146,0,92108,-0.07057299548048916,False
3.3046679496765137,7.32,12.85,236.73399999999998,-1.494140625,-0.03662109375,-5.002533889054804,0,92108,-0.07188216623647187,False
3.3118066787719727,7.32,12.85,236.73399999999998,-1.5380859375,-0.02197265625,-5.007203760794307,0,92108,-0.0665619838890277,False
3.3189353942871094,7.32,12.85,236.73399999999998,-1.7138671875,-0.0146484375,-4.996345328426182,0,92108,-0.051876739256351445,False
3.3260040283203125,7.32,12.85,236.73399999999998,-1.77978515625,-0.0732421875,-5.003698331166737,0,92108,-0.0384069952186002,False
3.333077907562256,7.32,12.85,236.73399999999998,-1.82373046875,-0.09521484375,-4.994286829181578,0,92108,-0.031543817833190095,False
3.3401803970336914,7.32,12.85,236.73399999999998,-1.82373046875,-0.09521484375,-5.000962145769197,0,92108,-0.01008513979487535,False
3.3473668098449707,7.32,12.85,236.73399999999998,-1.86767578125,-0.03662109375,-4.989911591765169,0,92108,0.0008486027781532046,False
3.354480266571045,7.32,12.85,236.73399999999998,-1.86767578125,-0.029296875,-4.99487217755353,0,92108,0.0004323847119807328,False
3.3617212772369385,7.32,12.85,236.73399999999998,-1.8896484375,-0.0146484375,-4.9828248865490705,0,92108,0.006207549180077722,False
3.368905544281006,7.32,12.85,236.73399999999998,-1.8017578125,-0.02197265625,-4.986278344974306,0,92108,-0.0028243338791133447,False
3.376046895980835,7.32,12.85,236.73399999999998,-1.8017578125,0.02197265625,-4.972703937610605,0,92108,-0.0014390699892775707,False
3.383120536804199,7.32,12.85,236.73399999999998,-1.77978515625,0.02197265625,-4.975943248883415,0,92108,0.017228471712913064,False
3.390199661254883,7.32,12.85,236.73399999999998,-1.669921875,0.03662109375,-4.963931249731221,0,92108,0.014765582958975305,False
3.397430181503296,7.32,12.85,236.73399999999998,-1.6259765625,0.0439453125,-4.969687358836638,0,92108,0.0075234402942191735,False
3.4046061038970947,7.32,12.85,236.73399999999998,-1.6259765625,0.05859375,-4.959993608581431,0,92108,0.015807860628358966,False
3.411639451980591,7.32,12.85,236.73399999999998,-1.5380859375,0.05126953125,-4.967173290258255,0,92108,0.02002898362291233,False
3.4187755584716797,7.32,12.85,236.73399999999998,-1.47216796875,0.0439453125,-4.957532516640695,0,92108,-0.0017691994473214793,False
3.4261419773101807,7.32,12.85,236.73399999999998,-1.5380859375,0.05126953125,-4.965021400235262,0,92108,-0.006888690308992993,False
3.4334776401519775,7.32,12.85,236.73399999999998,-1.58203125,0.029296875,-4.955415180584307,0,92108,0.0024772751392336486,False
3.4410109519958496,7.32,12.85,236.73399999999998,-1.69189453125,-0.0146484375,-4.96278100789388,0,92108,-0.004725003436511822,False
3.4483625888824463,7.32,12.85,236.73399999999998,-1.7578125,-0.0732421875,-4.952503547301474,0,92108,-0.008394747665202628,False
